Date,Discharge,Waterlevel,Precipitation,max_temperature,min_temperature,max_humidity,min_humidity
2015-12-23,22.6,0.91,0.0,20.4,5.0,100.0,43.5
2015-12-24,22.6,0.91,0.0,19.5,4.8,100.0,42.5
2015-12-25,22.6,0.91,0.0,20.0,4.2,100.0,29.6
2015-12-26,22.6,0.91,0.0,20.7,3.6,100.0,37.6
2015-12-27,22.1,0.9,0.0,22.5,5.0,100.0,30.7
2015-12-28,22.1,0.9,0.0,23.5,5.6,100.0,29.8
2015-12-29,22.1,0.9,0.0,23.2,6.0,100.0,37.3
2015-12-30,21.6,0.89,0.0,23.3,5.5,100.0,35.3
2015-12-31,21.6,0.89,0.0,23.5,6.0,96.9,66.6
2016-01-01,21.6,0.89,0.0,22.8,6.5,89.8,66.0
2016-01-02,21.6,0.89,0.0,23.5,6.5,89.9,69.0
2016-01-03,21.6,0.89,0.0,22.7,7.0,97.4,64.5
2016-01-04,21.6,0.89,0.0,22.6,7.0,89.9,64.7
2016-01-05,21.1,0.88,0.0,23.5,7.4,87.6,60.8
2016-01-06,21.1,0.88,0.0,22.5,7.8,85.0,68.6
2016-01-07,21.1,0.88,0.0,22.4,7.4,87.4,72.2
2016-01-08,21.1,0.88,0.0,24.4,7.0,91.8,55.2
2016-01-09,21.1,0.88,0.0,22.5,8.8,65.3,64.2
2016-01-10,21.1,0.88,0.0,20.7,6.0,89.1,71.0
2016-01-11,20.1,0.86,0.0,20.6,7.2,100.0,76.5
2016-01-12,20.1,0.86,0.0,20.4,6.0,91.5,70.8
2016-01-13,20.1,0.86,0.0,21.6,6.2,94.4,69.4
2016-01-14,20.1,0.86,0.0,22.2,6.8,86.5,62.7
2016-01-15,20.1,0.86,0.0,22.0,7.5,82.7,58.2
2016-01-16,20.1,0.86,0.0,21.7,5.4,78.6,49.3
2016-01-17,19.6,0.85,0.0,20.0,5.3,86.3,53.1
2016-01-18,19.0,0.84,0.0,22.9,4.9,94.1,55.2
2016-01-19,18.5,0.83,0.0,15.5,5.4,80.0,76.7
2016-01-20,19.6,0.85,6.0,17.45,5.2,94.6,97.4
2016-01-21,20.1,0.86,2.3,19.4,4.0,96.8,74.8
2016-01-22,23.7,0.93,0.0,17.6,6.0,100.0,76.3
2016-01-23,23.2,0.92,0.0,20.0,4.4,100.0,61.4
2016-01-24,22.6,0.91,0.0,19.6,4.6,88.9,69.4
2016-01-25,21.6,0.89,0.0,19.8,3.6,96.7,59.7
2016-01-26,20.9,0.88,0.0,19.8,5.0,88.6,59.4
2016-01-27,20.1,0.86,0.0,19.7,4.8,85.7,58.2
2016-01-28,20.1,0.86,0.0,19.8,4.6,88.3,70.4
2016-01-29,20.1,0.86,0.0,20.5,5.0,100.0,62.4
2016-01-30,19.6,0.85,0.0,24.5,6.0,91.8,62.9
2016-01-31,19.0,0.84,0.0,23.0,11.0,75.6,67.7
2016-02-01,19.0,0.84,0.0,25.8,10.5,58.0,40.0
2016-02-02,18.5,0.83,0.0,24.0,10.0,60.7,31.3
2016-02-03,18.0,0.82,0.0,23.5,10.0,85.0,56.4
2016-02-04,18.0,0.82,0.0,22.0,6.0,86.9,62.9
2016-02-05,18.0,0.82,0.0,23.0,6.0,86.9,60.4
2016-02-06,18.0,0.82,0.0,23.2,7.0,87.8,62.0
2016-02-07,17.5,0.81,2.4,26.4,6.0,85.9,64.4
2016-02-08,17.5,0.81,0.0,23.2,5.0,88.6,61.6
2016-02-09,18.0,0.82,0.0,23.7,7.0,79.2,57.0
2016-02-10,17.5,0.81,0.0,24.8,8.6,83.6,57.0
2016-02-11,17.5,0.81,0.0,24.0,9.5,85.6,53.7
2016-02-12,17.0,0.8,0.0,25.1,7.8,74.6,38.6
2016-02-13,17.0,0.8,0.0,27.2,6.8,67.5,41.9
2016-02-14,16.7,0.79,0.0,27.4,8.4,77.0,34.9
2016-02-15,16.4,0.78,0.0,27.8,7.5,63.8,29.8
2016-02-16,16.4,0.78,0.0,29.6,9.4,52.4,37.6
2016-02-17,16.0,0.77,0.0,29.4,14.6,60.0,17.7
2016-02-18,15.7,0.76,0.0,31.4,11.0,37.4,25.2
2016-02-19,15.3,0.75,0.0,28.9,15.8,43.0,29.4
2016-02-20,15.4,0.75,0.0,26.4,13.8,57.2,88.3
2016-02-21,15.1,0.74,3.4,27.2,11.8,89.3,65.6
2016-02-22,15.1,0.74,0.0,27.4,11.5,80.8,58.2
2016-02-23,15.1,0.74,0.0,25.5,12.5,74.5,43.3
2016-02-24,14.8,0.73,0.0,25.5,10.2,79.8,48.3
2016-02-25,14.8,0.73,0.0,26.0,10.7,75.9,48.2
2016-02-26,14.8,0.73,0.0,27.0,12.0,78.7,43.4
2016-02-27,14.8,0.73,0.0,28.0,13.5,77.4,44.8
2016-02-28,14.8,0.73,33.2,28.5,13.0,81.0,89.3
2016-02-29,15.6,0.76,36.0,27.5,12.0,95.5,59.5
2016-03-01,15.4,0.75,0.0,28.8,12.2,79.1,49.8
2016-03-02,15.4,0.75,0.0,28.7,12.7,75.7,43.5
2016-03-03,15.1,0.74,0.0,28.8,13.0,75.7,42.3
2016-03-04,15.1,0.74,0.0,30.5,13.2,65.6,32.7
2016-03-05,14.8,0.73,0.0,30.7,14.0,58.7,50.9
2016-03-06,14.4,0.72,0.0,30.5,13.0,61.3,41.3
2016-03-07,14.4,0.72,0.0,30.8,14.5,66.5,33.3
2016-03-08,14.4,0.72,0.0,30.2,15.0,50.3,35.0
2016-03-09,14.1,0.71,0.0,30.4,15.0,55.6,37.5
2016-03-10,14.1,0.71,0.0,30.4,14.5,61.3,38.4
2016-03-11,14.1,0.71,0.0,31.3,14.0,72.7,34.8
2016-03-12,14.1,0.71,0.0,32.5,14.5,59.9,38.0
2016-03-13,13.8,0.7,0.0,28.3,14.5,51.9,54.5
2016-03-14,15.3,0.75,8.2,28.0,14.5,38.0,42.0
2016-03-15,15.5,0.75,0.0,27.5,12.5,69.2,40.0
2016-03-16,15.7,0.76,0.0,28.5,12.4,61.0,39.5
2016-03-17,15.1,0.74,0.0,27.4,12.5,61.3,34.3
2016-03-18,14.8,0.73,0.0,30.5,13.0,62.9,33.6
2016-03-19,14.4,0.72,0.0,30.8,13.5,48.0,31.1
2016-03-20,14.1,0.71,0.0,32.7,15.0,55.7,41.6
2016-03-21,13.8,0.7,0.0,31.0,15.0,46.6,14.7
2016-03-22,11.5,0.63,0.0,30.0,12.5,44.7,25.9
2016-03-23,12.5,0.66,0.0,29.7,12.5,52.4,39.0
2016-03-24,12.2,0.65,0.0,29.8,15.0,61.8,39.5
2016-03-25,12.2,0.65,0.0,31.7,16.0,68.1,39.6
2016-03-26,12.5,0.66,0.0,32.5,16.5,59.0,38.5
2016-03-27,11.8,0.64,0.0,30.8,16.0,59.0,26.6
2016-03-28,11.8,0.64,0.0,32.4,17.0,47.4,23.4
2016-03-29,11.8,0.64,0.0,31.5,17.0,49.3,32.9
2016-03-30,12.2,0.65,0.0,31.4,16.0,52.1,36.0
2016-03-31,11.7,0.64,0.0,31.2,17.5,60.3,50.0
2016-04-01,11.5,0.63,0.0,31.0,17.5,68.4,46.6
2016-04-02,11.2,0.62,0.0,32.4,17.5,70.0,64.8
2016-04-03,11.8,0.64,0.0,31.4,22.0,76.3,58.7
2016-04-04,11.8,0.64,0.0,33.5,19.2,71.9,49.2
2016-04-05,11.8,0.64,0.0,36.5,20.5,67.7,44.2
2016-04-06,11.5,0.63,0.0,37.0,18.5,40.5,21.9
2016-04-07,10.8,0.61,0.0,35.8,18.2,44.2,30.3
2016-04-08,9.38,0.56,0.0,36.0,16.5,35.9,18.6
2016-04-09,9.66,0.57,0.0,36.4,17.5,29.9,16.4
2016-04-10,9.66,0.57,0.0,37.2,17.5,33.5,15.2
2016-04-11,9.66,0.57,0.0,37.6,21.0,31.6,13.9
2016-04-12,9.66,0.57,0.0,33.2,19.0,37.8,28.0
2016-04-13,9.38,0.56,0.0,34.2,19.5,40.2,20.4
2016-04-14,8.82,0.54,0.0,35.7,19.2,40.6,21.6
2016-04-15,8.82,0.54,0.0,37.4,19.0,42.0,22.0
2016-04-16,8.82,0.54,0.0,36.0,21.0,47.6,25.8
2016-04-17,8.26,0.52,0.0,35.2,22.5,63.8,46.9
2016-04-18,7.98,0.51,0.0,34.8,21.5,73.4,43.7
2016-04-19,7.98,0.51,0.0,37.4,21.4,37.7,27.0
2016-04-20,9.94,0.58,0.0,39.2,22.4,39.2,20.0
2016-04-21,9.1,0.55,0.0,36.7,23.0,35.2,21.2
2016-04-22,8.82,0.54,0.0,37.8,21.0,34.3,18.0
2016-04-23,7.98,0.51,0.0,37.7,22.5,32.8,15.7
2016-04-24,7.62,0.5,0.0,35.2,18.8,33.0,11.6
2016-04-25,7.24,0.48,0.0,36.6,18.5,34.2,14.0
2016-04-26,7.01,0.47,0.0,38.0,19.5,29.2,15.4
2016-04-27,7.7,0.5,0.0,38.9,20.5,32.8,13.8
2016-04-28,7.24,0.48,0.0,38.4,21.4,25.1,13.2
2016-04-29,7.01,0.47,0.0,38.0,18.5,24.8,11.6
2016-04-30,7.24,0.48,0.0,37.9,21.5,26.3,13.0
2016-05-01,6.55,0.45,0.0,36.8,20.0,33.5,20.6
2016-05-02,7.01,0.47,0.0,34.7,21.5,38.9,44.8
2016-05-03,6.78,0.46,0.0,34.8,22.5,61.9,40.1
2016-05-04,6.55,0.45,15.5,27.0,23.5,61.9,65.5
2016-05-05,7.24,0.48,0.0,32.1,19.5,75.6,45.0
2016-05-06,7.98,0.51,0.0,34.6,19.5,66.2,32.0
2016-05-07,10.6,0.6,19.0,34.0,20.0,49.7,28.8
2016-05-08,10.6,0.6,28.4,31.0,18.4,90.3,49.9
2016-05-09,14.5,0.72,0.0,34.5,20.0,70.6,43.1
2016-05-10,14.1,0.71,15.1,34.8,23.5,51.5,54.6
2016-05-11,12.3,0.65,0.0,33.4,20.0,59.7,45.7
2016-05-12,17.9,0.81,0.0,33.4,21.0,61.1,59.0
2016-05-13,25.9,0.96,14.4,33.0,18.5,80.1,56.1
2016-05-14,18.2,0.82,0.0,34.5,22.0,72.5,52.6
2016-05-15,17.1,0.8,0.0,35.0,23.0,73.6,43.0
2016-05-16,14.7,0.73,0.0,36.8,23.0,68.3,23.8
2016-05-17,10.8,0.61,0.0,37.6,22.5,53.2,27.9
2016-05-18,13.5,0.67,0.0,36.6,24.0,53.2,37.3
2016-05-19,9.1,0.55,0.0,35.2,24.0,52.8,57.6
2016-05-20,8.73,0.54,0.0,32.6,24.5,62.3,72.7
2016-05-21,21.0,0.88,23.8,30.8,19.0,69.8,68.9
2016-05-22,61.1,1.45,0.0,33.0,23.0,71.9,62.7
2016-05-23,26.6,0.98,6.8,29.5,24.5,71.2,56.5
2016-05-24,21.8,0.89,7.0,33.8,21.0,81.6,45.7
2016-05-25,16.8,0.79,0.0,32.4,22.2,87.3,53.3
2016-05-26,12.9,0.67,2.4,32.8,20.2,62.8,49.5
2016-05-27,12.5,0.66,0.0,33.5,22.0,61.8,55.8
2016-05-28,12.4,0.66,2.6,30.7,21.5,79.0,64.9
2016-05-29,18.0,0.82,21.4,28.6,20.0,64.4,75.7
2016-05-30,12.4,0.66,10.6,31.4,18.5,78.9,58.2
2016-05-31,29.1,1.02,0.0,32.4,21.5,70.1,51.7
2016-06-01,16.4,0.78,0.0,31.8,22.0,68.4,91.5
2016-06-02,20.6,0.86,13.8,31.8,22.6,80.6,66.2
2016-06-03,15.7,0.76,0.0,33.2,24.0,74.2,64.3
2016-06-04,14.9,0.73,0.0,31.8,24.6,71.0,67.2
2016-06-05,18.3,0.81,7.6,32.8,23.2,69.6,67.5
2016-06-06,17.6,0.81,0.0,34.4,23.6,62.4,79.6
2016-06-07,39.0,1.18,5.0,33.5,22.8,74.1,86.4
2016-06-08,85.2,1.66,8.8,30.5,21.5,91.0,67.0
2016-06-09,48.8,1.31,6.0,32.5,23.0,83.6,64.1
2016-06-10,44.4,1.22,0.0,30.5,23.5,78.6,68.6
2016-06-11,34.0,1.1,16.0,33.0,20.5,94.5,64.1
2016-06-12,20.1,0.86,0.6,34.0,23.5,81.5,61.3
2016-06-13,14.5,0.72,0.0,33.5,24.0,84.3,66.1
2016-06-14,13.0,0.68,0.0,33.5,24.5,72.3,63.3
2016-06-15,28.7,0.93,0.0,30.8,24.5,78.8,83.9
2016-06-16,55.0,1.38,0.2,31.5,21.5,82.6,69.8
2016-06-17,20.7,0.87,7.2,32.5,24.0,69.8,90.1
2016-06-18,24.3,0.94,6.2,32.5,23.5,81.3,71.0
2016-06-19,18.0,0.82,0.0,32.5,24.5,77.4,60.6
2016-06-20,16.7,0.79,0.0,32.4,24.2,72.3,77.4
2016-06-21,70.4,1.49,2.0,29.2,24.5,91.7,84.6
2016-06-22,45.5,1.27,7.4,27.8,23.5,89.9,88.8
2016-06-23,36.5,1.14,3.2,31.6,22.5,91.7,69.9
2016-06-24,54.1,1.37,0.0,32.2,24.0,85.8,84.5
2016-06-25,56.6,1.4,13.6,31.2,23.5,90.1,77.9
2016-06-26,69.6,1.54,8.4,30.7,24.0,91.6,73.8
2016-06-27,53.3,1.36,0.0,33.0,23.5,87.1,73.1
2016-06-28,50.3,1.33,0.0,32.8,24.2,73.8,68.1
2016-06-29,49.0,1.31,0.0,33.8,25.2,72.9,81.8
2016-06-30,80.8,1.64,6.8,31.8,24.0,75.4,91.8
2016-07-01,112.0,1.91,4.8,25.8,24.4,95.0,98.3
2016-07-02,804.0,4.11,39.0,27.4,23.4,86.8,85.7
2016-07-03,365.0,3.09,38.2,33.0,23.0,81.5,70.5
2016-07-04,371.0,3.1,38.0,31.4,23.5,93.3,78.2
2016-07-05,1388.0,5.28,93.4,30.5,22.2,100.0,86.1
2016-07-06,296.0,2.8,12.8,30.0,24.0,96.6,96.7
2016-07-07,226.0,2.56,29.8,31.4,23.0,83.1,81.9
2016-07-08,188.0,2.38,5.2,32.2,24.5,81.5,69.0
2016-07-09,198.0,2.43,0.0,32.5,25.0,81.5,76.4
2016-07-10,207.0,2.47,0.0,32.7,24.5,82.8,85.8
2016-07-11,234.0,2.6,8.6,30.7,24.0,88.7,71.0
2016-07-12,238.0,2.61,0.0,33.0,25.0,84.3,80.7
2016-07-13,205.0,2.46,1.2,31.2,25.0,84.3,76.4
2016-07-14,200.0,2.43,4.6,33.0,24.5,81.8,73.1
2016-07-15,232.0,2.58,18.6,31.6,24.3,88.8,75.3
2016-07-16,353.0,3.04,51.4,28.7,23.5,87.2,84.5
2016-07-17,486.0,3.47,9.4,29.6,24.0,87.1,93.3
2016-07-18,687.0,3.95,20.0,26.2,23.0,96.5,88.6
2016-07-19,438.0,3.33,25.0,30.3,23.2,94.9,87.4
2016-07-20,434.0,3.32,3.4,31.0,24.5,98.3,85.9
2016-07-21,378.0,3.14,0.0,31.6,23.5,85.5,81.9
2016-07-22,756.0,4.09,4.2,26.5,24.5,93.3,90.1
2016-07-23,816.0,4.27,34.4,30.8,22.8,93.1,73.7
2016-07-24,503.0,3.52,0.0,31.4,23.0,82.9,90.4
2016-07-25,593.0,3.71,7.0,31.5,23.0,89.9,80.4
2016-07-26,2362.0,6.01,72.4,25.6,22.8,100.0,88.5
2016-07-27,1965.0,5.99,30.6,29.5,22.5,81.3,83.9
2016-07-28,962.0,4.56,2.8,29.6,23.0,94.8,84.1
2016-07-29,756.0,4.11,0.0,27.6,23.5,88.5,87.2
2016-07-30,778.0,4.19,7.6,31.4,23.0,91.6,90.2
2016-07-31,699.0,4.01,1.0,29.0,23.0,85.3,93.3
2016-08-01,572.0,3.71,12.4,30.4,22.0,91.6,77.4
2016-08-02,480.0,3.46,0.0,33.0,23.0,77.1,77.7
2016-08-03,403.0,3.22,6.0,32.8,22.5,74.5,71.1
2016-08-04,356.0,3.07,0.0,33.0,23.0,78.8,74.1
2016-08-05,316.0,2.93,0.0,33.7,23.5,74.6,81.7
2016-08-06,297.0,2.85,0.0,31.8,24.0,76.5,90.4
2016-08-07,291.0,2.83,24.4,31.2,24.0,73.0,76.4
2016-08-08,243.0,2.64,14.4,31.8,24.0,69.8,75.1
2016-08-09,222.0,2.54,2.0,32.4,23.0,81.5,90.0
2016-08-10,261.0,2.71,1.0,29.4,23.5,85.8,88.8
2016-08-11,256.0,2.69,4.0,32.8,23.0,82.6,78.5
2016-08-12,238.0,2.61,0.0,32.8,22.4,70.4,90.2
2016-08-13,220.0,2.53,3.8,32.5,24.0,78.8,95.0
2016-08-14,211.0,2.49,21.8,33.0,23.5,80.1,93.4
2016-08-15,341.0,3.01,4.6,33.2,23.0,77.4,94.9
2016-08-16,398.0,3.21,40.6,32.0,22.5,88.7,98.3
2016-08-17,474.0,3.43,60.8,32.8,22.5,90.2,86.0
2016-08-18,314.0,2.92,1.6,29.8,24.0,84.4,81.9
2016-08-19,260.0,2.71,0.0,31.8,23.0,75.0,76.4
2016-08-20,227.0,2.56,0.0,32.0,23.5,84.3,77.7
2016-08-21,217.0,2.52,0.0,33.0,24.0,85.8,79.3
2016-08-22,207.0,2.47,23.0,28.8,23.0,98.3,82.9
2016-08-23,273.0,2.76,0.0,31.2,23.5,83.9,75.8
2016-08-24,188.0,2.38,0.0,32.6,21.5,77.0,76.5
2016-08-25,166.0,2.26,0.0,33.6,23.0,82.9,74.2
2016-08-26,166.0,2.26,0.0,33.5,23.5,76.5,77.5
2016-08-27,163.0,2.25,0.0,34.0,23.5,88.6,65.2
2016-08-28,141.0,2.12,0.0,34.7,23.0,72.2,66.1
2016-08-29,137.0,2.1,0.0,34.0,23.5,77.7,68.4
2016-08-30,245.0,2.64,0.0,31.8,24.5,83.0,83.2
2016-08-31,283.0,2.8,40.0,30.7,22.0,96.4,80.1
2016-09-01,168.0,2.27,1.4,32.6,22.0,79.8,77.7
2016-09-02,131.0,2.05,0.0,32.6,23.5,79.8,81.4
2016-09-03,137.0,2.09,0.0,30.5,24.5,91.8,84.4
2016-09-04,125.0,2.02,0.0,32.0,23.5,80.0,73.5
2016-09-05,116.0,1.95,0.0,33.5,22.0,83.9,72.3
2016-09-06,118.0,1.97,0.0,31.0,24.0,81.3,91.9
2016-09-07,132.0,2.06,15.2,32.8,22.0,81.1,83.0
2016-09-08,136.0,2.09,34.8,31.5,22.5,82.7,91.9
2016-09-09,139.0,2.1,6.4,29.2,24.0,90.3,89.0
2016-09-10,232.0,2.58,22.2,27.0,22.5,94.7,91.8
2016-09-11,215.0,2.51,23.0,30.0,23.2,91.7,85.5
2016-09-12,235.0,2.6,0.0,30.2,22.0,86.9,88.5
2016-09-13,229.0,2.57,20.4,30.7,22.4,82.2,78.3
2016-09-14,194.0,2.41,0.0,32.0,22.4,83.7,82.9
2016-09-15,176.0,2.31,0.0,31.0,22.5,79.8,84.4
2016-09-16,220.0,2.53,0.0,32.4,22.7,91.6,81.9
2016-09-17,329.0,2.97,23.2,31.5,22.0,100.0,85.9
2016-09-18,409.0,3.24,2.0,31.8,21.5,83.9,78.8
2016-09-19,232.0,2.58,0.0,32.5,23.2,91.7,76.3
2016-09-20,192.0,2.4,0.0,33.4,23.0,81.3,76.5
2016-09-21,266.0,2.73,0.0,30.5,22.0,79.6,82.5
2016-09-22,310.0,2.9,1.0,30.8,22.0,87.8,79.5
2016-09-23,261.0,2.71,0.0,30.5,21.5,88.2,91.3
2016-09-24,512.0,3.55,10.4,29.2,21.2,88.1,100.0
2016-09-25,254.0,2.68,69.4,30.9,20.5,91.4,96.5
2016-09-26,232.0,2.58,53.6,30.9,20.0,86.4,85.4
2016-09-27,278.0,2.78,24.2,30.2,21.0,86.8,87.2
2016-09-28,205.0,2.46,9.4,29.4,21.0,86.9,86.8
2016-09-29,209.0,2.48,3.8,31.0,21.6,93.0,72.9
2016-09-30,226.0,2.56,0.0,32.7,21.6,71.1,90.2
2016-10-01,210.0,2.49,3.8,31.4,22.2,77.0,94.9
2016-10-02,222.0,2.54,2.8,32.8,22.5,85.7,88.7
2016-10-03,240.0,2.62,26.4,32.8,23.0,88.7,91.3
2016-10-04,403.0,3.18,14.4,30.8,21.6,77.8,86.6
2016-10-05,218.0,2.52,2.4,30.7,22.6,88.3,85.0
2016-10-06,271.0,2.75,12.2,29.8,21.6,92.8,78.0
2016-10-07,228.0,2.57,0.0,30.8,21.4,79.3,85.2
2016-10-08,212.0,2.5,0.0,30.5,21.7,79.3,83.6
2016-10-09,226.0,2.56,8.0,29.2,21.0,91.1,79.3
2016-10-10,227.0,2.56,0.0,30.0,20.0,84.7,80.7
2016-10-11,209.0,2.48,0.0,31.5,19.0,84.7,77.8
2016-10-12,165.0,2.26,0.0,30.8,17.0,77.6,76.3
2016-10-13,171.0,2.29,0.0,30.5,17.6,87.2,77.6
2016-10-14,168.0,2.27,0.0,29.4,18.4,80.8,77.7
2016-10-15,156.0,2.21,0.0,29.4,19.2,86.0,79.2
2016-10-16,152.0,2.18,0.0,30.6,18.0,85.8,79.1
2016-10-17,147.0,2.15,0.0,30.7,17.0,89.0,61.0
2016-10-18,138.0,2.1,0.0,31.0,13.4,67.3,63.4
2016-10-19,130.0,2.05,0.0,30.8,13.5,72.0,64.1
2016-10-20,124.0,2.01,0.0,30.2,14.0,66.5,72.1
2016-10-21,118.0,1.96,0.0,30.0,14.4,80.9,68.7
2016-10-22,114.0,1.93,0.0,28.7,15.0,74.8,78.4
2016-10-23,112.0,1.91,0.0,28.8,15.4,95.9,79.9
2016-10-24,108.0,1.88,0.0,28.6,15.2,90.2,77.0
2016-10-25,104.0,1.85,0.0,29.5,15.4,88.6,81.3
2016-10-26,101.0,1.82,0.0,30.2,15.0,83.2,73.4
2016-10-27,98.6,1.8,0.0,29.6,13.5,74.2,73.1
2016-10-28,92.6,1.74,0.0,29.2,12.6,75.2,72.3
2016-10-29,90.7,1.73,0.0,28.4,13.2,80.4,66.5
2016-10-30,88.0,1.7,0.0,28.5,12.0,79.8,69.8
2016-10-31,86.1,1.69,0.0,29.0,12.0,74.9,68.8
2016-11-01,81.5,1.65,0.0,29.2,12.5,80.0,69.5
2016-11-02,78.1,1.62,0.0,29.0,13.4,76.7,70.8
2016-11-03,76.2,1.6,0.0,29.0,12.9,76.9,67.4
2016-11-04,71.7,1.56,0.0,27.8,12.7,81.8,73.1
2016-11-05,66.9,1.51,0.0,27.7,12.5,79.9,71.4
2016-11-06,66.9,1.51,0.0,28.4,12.5,79.9,68.0
2016-11-07,65.2,1.49,0.0,27.4,11.6,72.7,70.7
2016-11-08,62.4,1.46,0.0,27.4,11.6,83.4,69.3
2016-11-09,61.8,1.46,0.0,28.0,12.0,79.6,68.0
2016-11-10,58.6,1.42,0.0,28.2,12.0,79.6,69.8
2016-11-11,57.3,1.41,0.0,28.6,11.6,79.6,68.2
2016-11-12,56.4,1.4,0.0,28.0,11.6,79.6,71.4
2016-11-13,53.9,1.37,0.0,27.9,12.4,87.4,72.6
2016-11-14,51.9,1.35,0.0,26.5,10.6,89.0,65.4
2016-11-15,49.6,1.32,0.0,26.0,9.0,77.6,66.0
2016-11-16,49.0,1.31,0.0,25.8,8.8,77.6,70.8
2016-11-17,47.9,1.3,0.0,25.3,8.8,82.0,75.0
2016-11-18,46.4,1.28,0.0,25.5,9.8,84.5,54.7
2016-11-19,45.6,1.27,0.0,25.5,10.0,88.8,77.0
2016-11-20,45.1,1.26,0.0,25.8,11.0,89.1,75.3
2016-11-21,42.6,1.23,0.0,25.5,10.5,93.3,72.0
2016-11-22,42.6,1.23,0.0,25.5,10.8,93.3,81.0
2016-11-23,41.8,1.22,0.0,25.5,11.5,91.3,81.0
2016-11-24,40.8,1.21,0.0,25.0,11.0,95.5,80.8
2016-11-25,39.3,1.18,0.0,24.6,11.0,97.6,86.6
2016-11-26,37.4,1.15,0.0,25.0,10.6,89.3,72.5
2016-11-27,37.2,1.15,0.0,24.7,11.2,90.9,79.1
2016-11-28,36.7,1.14,0.0,24.5,11.2,95.5,75.3
2016-11-29,36.3,1.14,0.0,25.5,11.6,88.8,72.5
2016-11-30,35.7,1.13,0.0,25.7,11.4,87.0,72.5
2016-12-01,35.1,1.12,0.0,25.4,11.2,91.2,81.0
2016-12-02,34.6,1.11,0.0,24.8,11.0,89.0,69.5
2016-12-03,34.6,1.11,0.0,24.5,10.5,93.2,77.1
2016-12-04,34.6,1.11,0.0,24.2,10.8,97.5,80.6
2016-12-05,34.6,1.11,0.0,24.0,10.0,100.0,74.7
2016-12-06,33.8,1.1,0.0,24.2,8.6,95.0,70.8
2016-12-07,32.1,1.07,0.0,24.6,9.6,95.2,62.9
2016-12-08,32.1,1.07,0.0,25.3,8.8,90.6,66.4
2016-12-09,31.8,1.07,0.0,25.5,8.5,85.5,79.4
2016-12-10,31.4,1.06,0.0,24.7,7.5,100.0,68.1
2016-12-11,31.4,1.06,0.0,24.4,8.0,87.8,66.2
2016-12-12,30.7,1.05,0.0,24.2,7.5,77.0,68.4
2016-12-13,30.7,1.05,0.0,22.8,5.8,92.0,59.3
2016-12-14,31.4,1.06,0.0,23.3,6.0,84.6,54.8
2016-12-15,30.7,1.05,0.0,23.0,6.0,82.2,63.8
2016-12-16,30.7,1.05,0.0,24.0,7.5,87.5,74.3
2016-12-17,30.1,1.04,0.0,25.0,8.0,87.9,62.4
2016-12-18,29.5,1.03,0.0,24.5,8.0,90.1,60.7
2016-12-19,29.5,1.03,0.0,24.0,7.5,87.8,62.9
2016-12-20,28.8,1.02,0.0,22.8,7.4,89.9,65.4
2016-12-21,28.8,1.02,0.0,23.2,7.5,92.3,68.6
2016-12-22,28.2,1.01,0.0,23.2,9.2,95.0,74.6
2016-12-23,28.2,1.01,0.0,24.5,8.2,90.2,70.1
2016-12-24,28.8,1.02,0.0,24.7,9.2,95.2,63.1
2016-12-25,28.8,1.02,0.0,23.6,9.8,88.6,70.8
2016-12-26,28.2,1.01,0.0,22.8,9.5,92.4,61.3
2016-12-27,28.2,1.01,0.0,22.7,8.0,90.0,70.0
2016-12-28,28.2,1.01,0.0,21.0,6.5,97.2,68.6
2016-12-29,28.2,1.01,0.0,22.3,7.5,97.2,69.6
2016-12-30,28.2,1.01,0.0,23.4,6.5,94.6,66.8
2016-12-31,28.2,0.01,0.0,23.5,7.5,90.0,68.2
2017-01-01,27.0,0.99,0.0,24.0,8.4,92.6,66.6
2017-01-02,26.4,0.98,0.0,23.4,8.2,87.6,57.7
2017-01-03,27.0,0.99,0.0,23.7,7.5,75.1,52.4
2017-01-04,27.5,1.0,0.0,23.4,7.5,80.0,79.4
2017-01-05,27.0,0.99,0.0,22.5,6.5,94.8,69.2
2017-01-06,27.0,0.99,0.0,21.4,6.5,94.5,66.2
2017-01-07,26.2,0.98,0.0,22.8,6.5,89.4,57.4
2017-01-08,24.8,0.95,0.0,23.5,10.0,76.3,53.0
2017-01-09,24.8,0.95,0.0,23.5,7.5,77.5,50.0
2017-01-10,25.3,0.96,0.0,21.7,5.5,76.1,50.8
2017-01-11,25.3,0.96,0.0,19.5,4.5,85.8,65.3
2017-01-12,25.3,0.96,0.0,17.7,4.2,85.8,53.4
2017-01-13,24.8,0.95,0.0,17.5,2.3,84.4,55.0
2017-01-14,24.8,0.95,0.0,21.0,3.0,85.5,61.9
2017-01-15,24.8,0.95,0.0,21.0,4.7,85.7,57.7
2017-01-16,24.8,0.95,0.0,23.5,5.0,83.3,40.5
2017-01-17,24.3,0.94,0.0,23.5,5.5,74.2,51.5
2017-01-18,23.5,0.93,0.0,23.6,6.0,84.1,59.2
2017-01-19,22.6,0.91,0.0,24.7,6.5,80.0,46.0
2017-01-20,22.1,0.9,0.0,25.0,5.0,74.7,53.8
2017-01-21,22.1,0.9,0.0,23.0,6.0,71.6,55.2
2017-01-22,22.1,0.9,0.0,24.5,5.8,81.6,61.7
2017-01-23,22.1,0.9,0.0,26.0,6.8,74.0,52.6
